interval,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0,7,9,9,2,2,17,19,11,0,10,8,9,12,13,8
1,0,11,8,12,2,10,18,21,10,0,15,11,12,12,15,16
2,0,13,15,3,0,5,13,11,16,0,15,7,8,11,8,13
3,0,7,9,8,5,6,24,21,7,0,8,8,6,10,13,8
4,0,10,7,13,4,9,20,19,15,0,9,6,12,11,5,11
5,0,6,16,17,8,2,19,13,11,0,6,5,9,10,9,11
6,0,1,2,2,2,1,8,8,4,0,2,1,4,4,2,3
